userId,min_above_below,n_total
86246,14,40
86247,12,32
86248,77,168
86249,13,38
86250,25,66
86251,20,61
86252,64,158
86253,26,60
86254,14,38
86255,355,815
86256,245,573
86257,23,63
86258,135,282
86259,15,31
86260,17,44
86261,8,25
86262,8,38
86263,14,45
86264,50,158
86265,12,38
86266,15,48
86267,14,158
86268,13,27
86269,27,68
86270,5,26
86271,21,46
86272,20,41
86273,9,26
86274,5,35
86275,14,45
86276,132,274
86277,169,438
86278,14,29
86279,89,222
86280,19,52
86281,14,31
86282,27,70
86283,37,94
86284,12,30
86285,233,644
86286,73,166
86287,90,189
86288,8,25
86289,20,41
86290,32,65
86291,10,22
86292,245,643
86293,74,177
86294,71,150
86295,18,40
86296,37,78
86297,40,94
86298,17,43
86299,20,43
86300,9,26
86301,14,30
86302,12,38
86303,43,111
86304,10,24
86305,41,94
86306,3,23
86307,42,96
86308,14,41
86309,7,20
86310,15,34
86311,20,47
86312,377,790
86313,18,37
86314,12,28
86315,182,583
86316,18,37
86317,14,31
86318,52,106
86319,20,79
86320,20,44
86321,19,38
86322,10,21
86323,46,96
86324,69,161
86325,8,23
86326,59,180
86327,19,38
86328,26,53
86329,26,91
86330,26,54
86331,38,104
86332,69,184
86333,249,571
86334,174,432
86335,10,31
86336,163,413
86337,47,165
86338,34,92
86339,127,263
86340,7,20
86341,25,76
86342,150,346
86343,8,28
86344,13,58
86345,74,268
86346,8,20
86347,13,36
86348,33,115
86349,17,51
86350,213,683
86351,90,247
86352,10,28
86353,12,28
86354,274,576
86355,21,52
86356,95,308
86357,112,248
86358,8,20
86359,37,99
86360,41,103
86361,11,25
86362,36,133
86363,57,151
86364,60,277
86365,17,41
86366,14,44
86367,38,80
86368,45,148
86369,10,20
86370,67,163
86371,45,97
86372,4,46
86373,41,101
86374,79,164
86375,12,28
86376,1,25
86377,221,445
86378,75,168
86379,9,30
86380,137,331
86381,18,39
86382,34,79
86383,19,56
86384,49,100
86385,14,28
86386,47,162
86387,15,31
86388,76,201
86389,9,21
86390,24,69
86391,29,93
86392,116,312
86393,24,60
86394,26,99
86395,31,114
86396,115,234
86397,152,370
86398,16,41
86399,76,172
86400,115,339
86401,11,29
86402,363,821
86403,17,84
86404,182,407
86405,18,39
86406,18,53
86407,1081,2863
86408,20,60
86409,28,83
86410,136,400
86411,10,24
86412,144,290
86413,16,47
86414,77,198
86415,35,111
86416,116,241
86417,37,124
86418,255,649
86419,104,282
86420,12,32
86421,12,32
86422,14,29
86423,17,50
86424,29,97
86425,53,149
86426,24,55
86427,10,25
86428,265,555
86429,16,84
86430,10,26
86431,10,22
86432,111,254
86433,29,60
86434,19,53
86435,23,52
86436,22,51
86437,16,39
86438,199,593
86439,44,118
86440,27,71
86441,124,632
86442,23,52
86443,40,132
86444,104,233
86445,9,22
86446,10,25
86447,24,52
86448,9,27
86449,9,21
86450,76,191
86451,41,134
86452,161,373
86453,60,182
86454,9,27
86455,111,310
86456,50,105
86457,206,558
86458,8,27
86459,67,140
86460,37,105
86461,106,229
86462,42,94
86463,30,82
86464,14,40
86465,51,133
86466,96,239
86467,14,55
86468,33,285
86469,26,74
86470,8,23
86471,15,48
86472,10,22
86473,35,77
86474,15,43
86475,34,69
86476,19,43
86477,8,20
86478,10,21
86479,23,54
86480,8,21
86481,39,98
86482,6,20
86483,34,85
86484,7,25
86485,44,102
86486,223,516
86487,108,294
86488,43,132
86489,57,146
86490,14,33
86491,22,64
86492,50,127
86493,45,144
86494,34,85
86495,9,22
86496,18,37
86497,226,464
86498,141,307
86499,69,153
86500,8,26
86501,18,38
86502,61,134
86503,27,63
86504,12,24
86505,78,164
86506,128,338
86507,18,52
86508,26,55
86509,38,87
86510,30,70
86511,21,42
86512,12,27
86513,27,75
86514,28,75
86515,165,374
86516,36,165
86517,58,118
86518,42,150
86519,75,242
86520,10,22
86521,44,90
86522,64,149
86523,51,104
86524,37,75
86525,525,1214
86526,8,22
86527,70,153
86528,135,383
86529,93,197
86530,82,272
86531,18,37
86532,9,22
86533,33,91
86534,294,618
86535,40,92
86536,33,75
86537,30,72
86538,9,20
86539,10,26
86540,19,39
86541,12,33
86542,61,132
86543,192,466
86544,62,180
86545,52,180
86546,13,30
86547,21,50
86548,42,104
86549,38,109
86550,43,117
86551,62,137
86552,11,29
86553,49,111
86554,14,32
86555,94,259
86556,11,23
86557,24,59
86558,67,202
86559,20,47
86560,1034,2146
86561,11,27
86562,47,100
86563,11,23
86564,17,62
86565,23,49
86566,11,30
86567,76,165
86568,6,20
86569,14,30
86570,26,96
86571,97,212
86572,119,241
86573,32,88
86574,79,204
86575,725,1583
86576,6,27
86577,0,31
86578,16,47
86579,50,129
86580,158,366
86581,11,30
86582,10,33
86583,59,171
86584,32,80
86585,21,47
86586,40,86
86587,9,26
86588,94,215
86589,30,68
86590,188,812
86591,23,65
86592,9,27
86593,21,49
86594,50,110
86595,52,196
86596,12,31
86597,9,21
86598,0,51
86599,144,340
86600,21,53
86601,62,126
86602,16,33
86603,18,43
86604,19,43
86605,10,39
86606,31,75
86607,171,466
86608,10,21
86609,20,62
86610,8,27
86611,17,48
86612,35,110
86613,320,827
86614,32,67
86615,63,129
86616,15,31
86617,9,29
86618,33,103
86619,16,43
86620,195,416
86621,19,60
86622,28,80
86623,22,50
86624,5,23
86625,8,50
86626,54,161
86627,7,20
86628,51,229
86629,44,104
86630,166,368
86631,20,68
86632,190,386
86633,10,22
86634,58,119
86635,68,246
86636,15,36
86637,29,79
86638,8,22
86639,10,25
86640,73,242
86641,18,49
86642,9,20
86643,60,196
86644,12,31
86645,10,21
86646,103,239
86647,37,81
86648,31,72
86649,22,52
86650,51,114
86651,11,60
86652,9,25
86653,49,116
86654,37,83
86655,90,194
86656,39,115
86657,37,110
86658,205,430
86659,6,29
86660,20,57
86661,14,29
86662,39,105
86663,11,22
86664,565,1170
86665,53,118
86666,0,26
86667,213,428
86668,7,25
86669,46,118
86670,32,65
86671,138,302
86672,16,49
86673,48,102
86674,16,52
86675,15,49
86676,48,123
86677,8,25
86678,35,97
86679,99,297
86680,13,32
86681,626,1372
86682,17,49
86683,69,138
86684,72,185
86685,22,49
86686,141,376
86687,21,49
86688,66,158
86689,11,32
86690,106,232
86691,10,22
86692,9,20
86693,8,24
86694,448,1508
86695,3,20
86696,113,245
86697,9,20
86698,36,75
86699,35,88
86700,72,171
86701,77,157
86702,19,39
86703,65,168
86704,19,83
86705,20,45
86706,23,55
86707,38,82
86708,36,75
86709,9,20
86710,67,177
86711,14,29
86712,222,458
86713,10,31
86714,40,84
86715,20,47
86716,34,76
86717,12,42
86718,27,55
86719,231,486
86720,83,209
86721,62,155
86722,186,396
86723,58,178
86724,34,75
86725,10,21
86726,88,186
86727,14,41
86728,26,55
86729,9,20
86730,40,85
86731,9,20
86732,193,448
86733,28,63
86734,9,32
86735,75,156
86736,258,796
86737,27,56
86738,10,20
86739,10,21
86740,24,70
86741,62,140
86742,10,29
86743,67,154
86744,24,54
86745,99,247
86746,15,53
86747,45,133
86748,58,151
86749,6,24
86750,30,75
86751,438,946
86752,20,50
86753,29,107
86754,15,32
86755,23,53
86756,12,32
86757,10,21
86758,23,59
86759,28,76
86760,20,49
86761,57,124
86762,5,25
86763,10,26
86764,94,222
86765,12,25
86766,29,96
86767,88,237
86768,135,289
86769,8,20
86770,24,49
86771,47,125
86772,17,39
86773,17,46
86774,91,185
86775,189,525
86776,10,25
86777,262,563
86778,11,26
86779,30,69
86780,16,42
86781,13,31
86782,309,834
86783,9,20
86784,0,25
86785,26,60
86786,18,45
86787,8,25
86788,108,305
86789,24,54
86790,15,42
86791,94,205
86792,331,731
86793,13,29
86794,59,122
86795,33,68
86796,6,20
86797,51,102
86798,21,68
86799,70,214
86800,101,337
86801,7,23
86802,16,35
86803,184,420
86804,44,88
86805,18,37
86806,8,26
86807,12,30
86808,11,32
86809,9,21
86810,1,21
86811,27,64
86812,36,81
86813,42,91
86814,30,65
86815,21,60
86816,40,85
86817,76,156
86818,28,64
86819,19,76
86820,11,25
86821,20,45
86822,91,191
86823,26,66
86824,11,29
86825,91,186
86826,96,222
86827,8,21
86828,114,320
86829,21,47
86830,9,23
86831,24,63
86832,47,100
86833,26,57
86834,78,181
86835,17,45
86836,20,40
86837,66,231
86838,49,100
86839,8,20
86840,11,22
86841,345,790
86842,50,139
86843,40,82
86844,18,42
86845,58,121
86846,12,30
86847,130,301
86848,147,326
86849,103,451
86850,24,74
86851,181,429
86852,25,65
86853,11,22
86854,28,66
86855,22,53
86856,164,334
86857,23,55
86858,124,284
86859,10,30
86860,405,1144
86861,8,21
86862,21,47
86863,12,27
86864,22,58
86865,22,67
86866,12,44
86867,198,523
86868,183,520
86869,218,440
86870,20,81
86871,63,130
86872,16,35
86873,178,465
86874,49,107
86875,181,422
86876,20,42
86877,104,220
86878,22,73
86879,67,145
86880,37,86
86881,14,29
86882,180,363
86883,13,41
86884,15,36
86885,20,55
86886,5,21
86887,14,30
86888,38,126
86889,1498,4577
86890,7,20
86891,17,54
86892,70,172
86893,186,413
86894,15,39
86895,244,832
86896,10,25
86897,10,55
86898,11,24
86899,24,51
86900,15,31
86901,48,160
86902,166,353
86903,44,100
86904,151,353
86905,10,36
86906,10,21
86907,39,88
86908,20,48
86909,198,513
86910,8,20
86911,81,307
86912,17,45
86913,8,27
86914,33,68
86915,63,136
86916,8,20
86917,11,27
86918,8,28
86919,63,142
86920,56,129
86921,492,1147
86922,50,112
86923,120,422
86924,46,105
86925,28,58
86926,24,70
86927,36,72
86928,30,104
86929,324,734
86930,43,92
86931,16,38
86932,70,158
86933,93,240
86934,21,47
86935,22,101
86936,10,20
86937,20,42
86938,18,41
86939,42,112
86940,215,484
86941,8,20
86942,8,20
86943,67,135
86944,768,1737
86945,14,29
86946,20,46
86947,12,24
86948,24,51
86949,24,61
86950,4,27
86951,9,25
86952,11,25
86953,9,27
86954,31,67
86955,11,30
86956,57,125
86957,10,30
86958,33,94
86959,53,110
86960,24,76
86961,85,229
86962,16,34
86963,22,61
86964,22,47
86965,7,22
86966,44,150
86967,23,73
86968,41,147
86969,80,227
86970,11,27
86971,16,33
86972,10,26
86973,26,55
86974,28,130
86975,105,350
86976,76,182
86977,14,38
86978,11,23
86979,8,22
86980,97,214
86981,8,32
86982,18,52
86983,19,41
86984,133,394
86985,14,47
86986,90,212
86987,66,138
86988,9,23
86989,39,104
86990,173,492
86991,62,128
86992,79,195
86993,26,87
86994,61,156
86995,213,590
86996,32,109
86997,32,110
86998,18,42
86999,48,138
87000,39,115
87001,15,33
87002,89,239
87003,94,286
87004,26,52
87005,27,58
87006,17,40
87007,0,5525
87008,58,132
87009,110,236
87010,38,92
87011,113,357
87012,59,143
87013,17,70
87014,15,31
87015,137,402
87016,44,102
87017,81,163
87018,48,117
87019,16,42
87020,10,42
87021,81,177
87022,32,67
87023,35,90
87024,9,20
87025,192,414
87026,13,33
87027,11,32
87028,47,141
87029,69,183
87030,34,78
87031,193,428
87032,41,94
87033,53,115
87034,6,20
87035,17,43
87036,16,41
87037,18,57
87038,16,49
87039,51,156
87040,15,31
87041,36,91
87042,195,721
87043,99,201
87044,63,137
87045,11,60
87046,43,90
87047,40,108
87048,31,88
87049,310,755
87050,59,139
87051,88,189
87052,83,208
87053,120,265
87054,11,23
87055,13,28
87056,12,26
87057,20,42
87058,16,42
87059,61,165
87060,6,23
87061,91,296
87062,149,350
87063,16,40
87064,12,34
87065,44,102
87066,26,69
87067,37,110
87068,52,132
87069,51,104
87070,29,128
87071,64,160
87072,44,120
87073,168,474
87074,175,390
87075,37,108
87076,46,109
87077,293,686
87078,102,204
87079,12,28
87080,3,24
87081,16,33
87082,8,27
87083,59,145
87084,14,30
87085,249,573
87086,134,275
87087,21,49
87088,148,337
87089,6,24
87090,11,24
87091,285,591
87092,35,78
87093,50,135
87094,25,53
87095,9,28
87096,55,110
87097,58,119
87098,26,53
87099,2,26
87100,31,86
87101,23,55
87102,10,22
87103,26,73
87104,5,28
87105,22,70
87106,70,245
87107,63,190
87108,14,50
87109,9,24
87110,7,20
87111,44,88
87112,43,128
87113,93,304
87114,54,136
87115,44,101
87116,9,35
87117,241,564
87118,29,74
87119,199,413
87120,142,390
87121,47,100
87122,41,95
87123,13,35
87124,25,50
87125,55,137
87126,14,35
87127,10,41
87128,85,280
87129,13,28
87130,179,383
87131,32,73
87132,18,50
87133,70,162
87134,0,106
87135,18,47
87136,6,21
87137,29,108
87138,10,30
87139,10,20
87140,12,26
87141,8,27
87142,27,54
87143,19,45
87144,14,29
87145,33,82
87146,13,36
87147,217,633
87148,9,22
87149,84,253
87150,723,1693
87151,15,38
87152,26,52
87153,16,34
87154,25,63
87155,7,20
87156,56,156
87157,129,294
87158,9,21
87159,445,1068
87160,117,382
87161,14,33
87162,18,43
87163,30,77
87164,22,47
87165,31,63
87166,18,48
87167,84,173
87168,14,39
87169,18,40
87170,10,34
87171,28,87
87172,51,112
87173,99,200
87174,11,24
87175,9,26
87176,40,121
87177,190,838
87178,174,533
87179,16,48
87180,36,78
87181,9,30
87182,31,94
87183,7,34
87184,31,79
87185,38,119
87186,13,27
87187,19,70
87188,114,248
87189,46,102
87190,28,76
87191,168,376
87192,2,25
87193,46,109
87194,57,117
87195,74,154
87196,10,26
87197,16,103
87198,421,1017
87199,50,128
87200,49,99
87201,36,94
87202,86,227
87203,10,22
87204,20,47
87205,38,84
87206,22,48
87207,62,144
87208,14,44
87209,190,392
87210,35,105
87211,173,369
87212,65,133
87213,26,79
87214,14,28
87215,10,23
87216,30,85
87217,19,54
87218,38,96
87219,23,51
87220,78,232
87221,192,396
87222,874,2118
87223,32,88
87224,91,229
87225,15,36
87226,11,22
87227,215,544
87228,17,41
87229,8,24
87230,7,22
87231,28,60
87232,910,2124
87233,14,30
87234,123,353
87235,10,25
87236,31,88
87237,5,29
87238,22,59
87239,3,33
87240,21,48
87241,8,22
87242,177,443
87243,312,692
87244,39,128
87245,65,150
87246,40,152
87247,34,89
87248,65,160
87249,31,73
87250,108,255
87251,12,32
87252,25,70
87253,100,208
87254,20,41
87255,15,40
87256,92,297
87257,234,567
87258,14,29
87259,100,255
87260,6,21
87261,29,58
87262,19,47
87263,35,113
87264,203,506
87265,154,325
87266,15,46
87267,50,156
87268,37,112
87269,263,618
87270,14,43
87271,22,50
87272,12,29
87273,30,62
87274,32,68
87275,66,200
87276,78,214
87277,253,537
87278,28,104
87279,12,35
87280,56,121
87281,68,212
87282,19,47
87283,20,59
87284,168,397
87285,192,415
87286,146,335
87287,66,144
87288,75,162
87289,35,85
87290,23,49
87291,28,107
87292,80,288
87293,231,489
87294,16,35
87295,88,231
87296,21,45
87297,26,61
87298,68,158
87299,12,26
87300,318,703
87301,52,166
87302,49,105
87303,54,109
87304,28,79
87305,20,58
87306,13,30
87307,8,25
87308,46,123
87309,7,20
87310,8,20
87311,21,43
87312,30,64
87313,7,20
87314,11,38
87315,20,64
87316,35,75
87317,12,25
87318,53,107
87319,5,20
87320,125,327
87321,51,110
87322,11,28
87323,91,185
87324,1348,2837
87325,112,243
87326,39,122
87327,10,20
87328,13,50
87329,541,1111
87330,549,1817
87331,14,53
87332,9,23
87333,10,35
87334,35,122
87335,50,133
87336,78,164
87337,11,38
87338,28,61
87339,40,100
87340,24,56
87341,27,75
87342,136,347
87343,23,60
87344,37,108
87345,7,23
87346,32,88
87347,35,79
87348,5,22
87349,7,28
87350,54,110
87351,101,216
87352,20,76
87353,16,35
87354,67,217
87355,69,269
87356,11,33
87357,106,239
87358,32,106
87359,12,31
87360,9,20
87361,48,116
87362,62,141
87363,11,24
87364,63,132
87365,52,126
87366,101,233
87367,28,57
87368,82,175
87369,13,32
87370,62,179
87371,25,50
87372,17,38
87373,23,50
87374,7,20
87375,170,342
87376,18,118
87377,125,347
87378,6,20
87379,8,29
87380,77,212
87381,62,197
87382,13,36
87383,10,27
87384,160,323
87385,117,311
87386,15,71
87387,97,219
87388,8,22
87389,186,441
87390,25,55
87391,501,1283
87392,168,423
87393,256,571
87394,9,21
87395,9,20
87396,46,93
87397,88,191
87398,28,65
87399,17,34
87400,23,90
87401,31,63
87402,7,23
87403,9,35
87404,60,141
87405,110,230
87406,52,105
87407,17,34
87408,14,37
87409,139,384
87410,38,113
87411,52,139
87412,21,62
87413,34,85
87414,129,273
87415,31,67
87416,23,71
87417,9,22
87418,10,41
87419,29,66
87420,47,103
87421,16,58
87422,139,280
87423,27,67
87424,38,133
87425,12,35
87426,56,127
87427,19,45
87428,73,182
87429,9,28
87430,10,21
87431,34,108
87432,410,843
87433,14,31
87434,14,29
87435,292,643
87436,83,326
87437,4,27
87438,13,35
87439,134,378
87440,26,62
87441,9,30
87442,20,45
87443,179,399
87444,18,46
87445,12,38
87446,69,159
87447,63,146
87448,39,143
87449,51,102
87450,29,66
87451,80,291
87452,25,85
87453,9,20
87454,145,336
87455,7,28
87456,8,20
87457,19,56
87458,14,32
87459,25,53
87460,40,124
87461,18,39
87462,23,51
87463,23,46
87464,9,32
87465,36,100
87466,72,202
87467,11,25
87468,12,36
87469,25,63
87470,56,154
87471,28,57
87472,91,257
87473,17,49
87474,59,163
87475,60,149
87476,34,77
87477,9,20
87478,30,84
87479,9,21
87480,30,61
87481,181,379
87482,15,65
87483,50,103
87484,87,184
87485,531,1084
87486,6,35
87487,106,235
87488,72,194
87489,44,101
87490,12,43
87491,30,65
87492,349,837
87493,165,392
87494,45,93
87495,37,75
87496,10,24
87497,299,809
87498,568,1212
87499,15,51
87500,68,148
87501,29,65
87502,291,603
87503,140,392
87504,96,215
87505,429,1093
87506,17,42
87507,16,34
87508,613,1597
87509,12,42
87510,6,20
87511,9,22
87512,135,399
87513,366,797
87514,129,344
87515,149,362
87516,23,64
87517,446,896
87518,544,1105
87519,87,254
87520,23,46
87521,32,122
87522,32,74
87523,14,47
87524,28,76
87525,22,44
87526,36,76
87527,24,55
87528,190,498
87529,108,217
87530,50,168
87531,63,141
87532,10,27
87533,23,51
87534,12,27
87535,74,166
87536,135,330
87537,25,62
87538,99,199
87539,21,44
87540,257,606
87541,0,53
87542,21,54
87543,262,693
87544,65,161
87545,54,118
87546,21,59
87547,18,40
87548,30,101
87549,60,211
87550,26,55
87551,14,50
87552,11,50
87553,52,168
87554,19,60
87555,28,108
87556,15,46
87557,17,41
87558,37,100
87559,130,266
87560,31,82
87561,114,237
87562,7,24
87563,11,28
87564,82,183
87565,14,32
87566,9,22
87567,55,118
87568,29,79
87569,85,233
87570,36,80
87571,38,79
87572,48,152
87573,20,59
87574,10,23
87575,62,146
87576,5,20
87577,17,40
87578,89,196
87579,70,146
87580,22,52
87581,23,53
87582,279,637
87583,25,72
87584,31,105
87585,17,40
87586,17,57
87587,633,1320
87588,14,32
87589,9,28
87590,188,388
87591,28,68
87592,102,217
87593,47,103
87594,35,87
87595,15,39
87596,15,33
87597,70,158
87598,22,57
87599,106,294
87600,121,263
87601,10,22
87602,156,384
87603,9,32
87604,12,27
87605,36,74
87606,647,1554
87607,71,179
87608,34,76
87609,250,653
87610,9,26
87611,34,93
87612,12,29
87613,11,40
87614,73,225
87615,18,43
87616,63,148
87617,310,688
87618,13,35
87619,6,47
87620,15,39
87621,11,37
87622,63,157
87623,7,24
87624,23,57
87625,16,41
87626,5,20
87627,24,64
87628,118,241
87629,57,198
87630,66,144
87631,54,215
87632,44,107
87633,17,39
87634,55,157
87635,23,150
87636,52,104
87637,19,43
87638,21,43
87639,10,37
87640,18,42
87641,23,167
87642,84,185
87643,32,69
87644,16,32
87645,31,78
87646,12,25
87647,332,998
87648,33,78
87649,164,331
87650,158,416
87651,13,40
87652,28,111
87653,31,75
87654,26,55
87655,23,51
87656,62,131
87657,50,141
87658,24,65
87659,24,49
87660,11,26
87661,63,161
87662,66,165
87663,14,56
87664,33,96
87665,139,467
87666,14,35
87667,136,296
87668,127,351
87669,0,67
87670,35,79
87671,175,532
87672,65,191
87673,76,352
87674,57,171
87675,125,263
87676,9,25
87677,227,456
87678,33,86
87679,47,102
87680,40,107
87681,26,85
87682,14,30
87683,7,28
87684,14,32
87685,12,27
87686,129,317
87687,50,139
87688,57,128
87689,116,284
87690,11,24
87691,331,710
87692,46,117
87693,55,129
87694,130,431
87695,28,60
87696,15,38
87697,97,196
87698,29,106
87699,27,68
87700,66,144
87701,170,380
87702,66,173
87703,9,25
87704,159,349
87705,9,20
87706,65,130
87707,55,128
87708,18,40
87709,89,202
87710,162,568
87711,10,20
87712,47,106
87713,23,80
87714,65,138
87715,18,38
87716,66,135
87717,28,63
87718,26,63
87719,8,20
87720,70,147
87721,101,215
87722,12,29
87723,5,20
87724,13,34
87725,10,20
87726,52,149
87727,23,51
87728,72,160
87729,73,146
87730,18,52
87731,33,88
87732,28,73
87733,19,72
87734,190,402
87735,7,20
87736,37,77
87737,13,34
87738,34,69
87739,378,855
87740,24,84
87741,16,41
87742,36,91
87743,86,220
87744,18,44
87745,17,34
87746,115,284
87747,100,229
87748,23,75
87749,73,160
87750,14,29
87751,57,150
87752,26,69
87753,8,31
87754,43,100
87755,72,148
87756,234,536
87757,11,35
87758,9,20
87759,40,126
87760,7,21
87761,8,21
87762,47,111
87763,60,139
87764,12,29
87765,9,21
87766,50,104
87767,25,60
87768,22,63
87769,149,420
87770,15,35
87771,32,93
87772,15,41
87773,14,34
87774,27,55
87775,18,47
87776,84,214
87777,42,86
87778,39,133
87779,8,20
87780,28,67
87781,12,28
87782,27,60
87783,18,42
87784,12,32
87785,8,20
87786,73,163
87787,228,643
87788,26,88
87789,10,22
87790,18,41
87791,7,20
87792,78,158
87793,17,42
87794,7,20
87795,39,82
87796,17,38
87797,5,20
87798,36,140
87799,22,59
87800,24,57
87801,22,74
87802,18,43
87803,30,61
87804,12,29
87805,37,102
87806,33,70
87807,127,333
87808,192,579
87809,29,68
87810,29,63
87811,8,24
87812,156,330
87813,28,57
87814,11,30
87815,94,215
87816,73,176
87817,35,98
87818,14,39
87819,27,61
87820,31,77
87821,71,187
87822,9,36
87823,82,246
87824,14,30
87825,15,34
87826,17,37
87827,116,297
87828,17,48
87829,7,23
87830,18,39
87831,18,40
87832,104,282
87833,72,189
87834,110,373
87835,12,26
87836,35,84
87837,9,20
87838,10,30
87839,8,32
87840,13,26
87841,101,210
87842,41,115
87843,10,20
87844,19,40
87845,18,36
87846,34,81
87847,15,31
87848,56,123
87849,32,66
87850,22,44
87851,15,36
87852,23,71
87853,160,409
87854,38,90
87855,69,156
87856,29,88
87857,178,368
